Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2027992,Data Engineer,Amazon,MNC,E-Commerce,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.2,"ETL, Kafka, Python",B.Tech/B.E.,1,17,3.7,22-07-2025
IND2027993,DevOps Engineer,Nykaa,Indian Unicorn,E-Commerce,Remote,Remote,Mid (3-6 yrs),Contract,Remote,23,"Jenkins, Terraform, Linux, Docker",M.Tech/M.E.,2,179,3.3,25-10-2025
IND2027994,Data Analyst,Leadsquared,Startup,Government/PSU,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,4.9,"Power BI, SQL, Data Visualization, Python, Tableau, Excel",BCA,20,1341,3.3,12-08-2024
IND2027995,AI Engineer,Accenture,MNC,Automobile,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,25.4,"NLP, Prompt Engineering, LangChain",MBA,3,173,3.9,06-11-2025
IND2027996,Technical Lead,Urban Company,Startup,Banking & Finance,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,52.5,"AWS, System Design, Agile, Microservices, Code Review",B.Tech/B.E.,2,162,4.2,22-08-2024
IND2027997,React Developer,Microsoft,MNC,Media & Entertainment,Remote,Remote,Junior (1-3 yrs),Contract,On-Site,8.8,"React, JavaScript, Redux, Next.js, HTML/CSS, TypeScript",M.Tech/M.E.,20,1757,3.5,04-06-2025
IND2027998,Node.js Developer,Byju's,Indian Unicorn,FinTech,Chennai,Tier 1,Lead (10+ yrs),Contract,Hybrid,63.7,"MongoDB, Node.js, JavaScript, TypeScript, Express.js, REST APIs",BCA,2,170,4.1,22-03-2026
IND2027999,Data Analyst,BrowserStack,Startup,Manufacturing,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.5,"Python, Statistics, Power BI",B.Tech/B.E.,3,264,3.3,14-05-2025
IND2028000,Data Engineer,Meesho,Indian Unicorn,FinTech,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,13.6,"AWS, Airflow, Kafka",B.Tech/B.E.,2,69,3,01-11-2024
IND2028001,Android Developer,InMobi,Startup,EdTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,44.5,"Jetpack Compose, REST APIs, Java, Kotlin",B.Sc (CS/IT),3,195,3.4,17-07-2024
IND2028002,Machine Learning Engineer,Leadsquared,Startup,FinTech,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,65.6,"PyTorch, TensorFlow, Scikit-learn, AWS",B.Tech/B.E.,3,271,3.8,03-05-2025
IND2028003,Software Engineer,Zerodha,Startup,Information Technology,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,21.9,"C++, System Design, Java, Data Structures",B.Tech/B.E.,2,119,3.8,14-08-2025
IND2028004,Cybersecurity Analyst,Fi Money,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Contract,Remote,6,"Ethical Hacking, Python, Penetration Testing",B.Tech/B.E.,2,45,4,01-09-2024
IND2028005,Java Developer,Lenskart,Startup,Logistics,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,45.5,"Microservices, Java, Spring Boot, SQL, REST APIs, Maven",MCA,5,265,4.1,03-08-2024
IND2028006,MLOps Engineer,Swiggy,Indian Unicorn,Automobile,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,18.7,"CI/CD, Airflow, Python, Docker, Kubernetes, AWS",B.Tech/B.E.,1,105,3.3,23-03-2025
IND2028007,Business Analyst,Microsoft,MNC,Banking & Finance,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,23.6,"Requirements Gathering, SQL, Excel, JIRA, Power BI",MBA,3,259,3.5,27-02-2025
IND2028008,Cybersecurity Analyst,Khatabook,Startup,Gaming,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,67.9,"Ethical Hacking, Python, Network Security, SIEM, Penetration Testing",B.Tech/B.E.,1,28,4.1,21-03-2025
IND2028009,Android Developer,Paytm,Indian Unicorn,FinTech,Hyderabad,Tier 1,Junior (1-3 yrs),Internship,Hybrid,3.2,"Java, REST APIs, Jetpack Compose, Android SDK",MCA,15,743,3.8,15-12-2024
IND2028010,Data Scientist,Lenskart,Startup,HealthTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.4,"Machine Learning, SQL, NLP",PhD,10,942,3.9,24-02-2025
IND2028011,AI Engineer,Cisco,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.3,"Python, LangChain, OpenAI API, Prompt Engineering, Vector DBs, LLMs",B.Tech/B.E.,3,277,3.4,26-04-2026
IND2028012,AI Engineer,ISRO,PSU/Govt,Information Technology,Pune,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,19,"Prompt Engineering, Python, LangChain, LLMs",M.Tech/M.E.,1,114,4.1,08-08-2024
IND2028013,Data Scientist,Capgemini,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.6,"TensorFlow, Machine Learning, Pandas, Deep Learning, NLP",M.Tech/M.E.,15,1331,4.1,18-08-2025
IND2028014,Software Engineer,Chargebee,Startup,FinTech,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,11.7,"Data Structures, Algorithms, System Design, Python, Git, C++",B.Sc (CS/IT),2,185,2.8,23-03-2026
IND2028015,Power BI Developer,Lenskart,Startup,Logistics,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.5,"Data Modeling, ETL, Azure, SQL",PhD,2,152,3.2,24-08-2024
IND2028016,Frontend Developer,Flipkart,Indian Unicorn,Information Technology,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,27,"TypeScript, Figma, JavaScript, Next.js",B.Sc (CS/IT),5,353,3.8,15-09-2025
IND2028017,Software Engineer,Leadsquared,Startup,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.6,"C++, Python, Java, System Design",B.Tech/B.E.,10,802,3.7,22-02-2025
IND2028018,Full Stack Developer,Slice,Startup,Media & Entertainment,Bangalore,Tier 1,Senior (6-10 yrs),Part-Time,Hybrid,30,"Python, React, Node.js, PostgreSQL, MongoDB",B.Tech/B.E.,5,544,3.1,16-09-2024
IND2028019,Technical Lead,Tech Mahindra,MNC,Consulting,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.1,"Team Leadership, System Design, Agile, AWS",BCA,1,89,3.7,21-06-2024
IND2028020,Engineering Manager,Byju's,Indian Unicorn,FinTech,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,13.4,"Hiring, Roadmapping, System Design, Agile, OKRs, People Management",B.Sc (CS/IT),5,565,3.5,20-08-2025
IND2028021,AI Engineer,Cognizant,MNC,Manufacturing,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.5,"OpenAI API, LLMs, Prompt Engineering, Vector DBs, Python",B.Sc (CS/IT),2,191,4.2,09-08-2025
IND2028022,Software Engineer,Paytm,Indian Unicorn,Banking & Finance,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,7.8,"REST APIs, Data Structures, Git, Algorithms, Python",MCA,1,34,3.9,02-10-2024
IND2028023,Business Analyst,Zerodha,Startup,FinTech,Mumbai,Tier 1,Lead (10+ yrs),Contract,On-Site,58.2,"Excel, Power BI, Requirements Gathering, JIRA, Agile, SQL",B.Tech/B.E.,10,1027,3.7,03-08-2024
IND2028024,Research Scientist,Zomato,Indian Unicorn,Banking & Finance,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,62,"Deep Learning, Statistics, Publications",B.Sc (CS/IT),2,194,3.9,05-01-2026
IND2028025,UI/UX Designer,Khatabook,Startup,Manufacturing,Chennai,Tier 1,Lead (10+ yrs),Contract,Hybrid,59.3,"CSS, Adobe XD, Prototyping, Wireframing, User Research",B.Sc (CS/IT),1,25,3.5,25-07-2025
IND2028026,Frontend Developer,Cisco,MNC,Information Technology,Indore,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,12.5,"Next.js, Figma, HTML/CSS",BCA,10,1130,3,11-02-2026
IND2028027,Data Engineer,Fi Money,Startup,Media & Entertainment,Pune,Tier 1,Mid (3-6 yrs),Contract,Hybrid,22.1,"dbt, SQL, Spark, Python",B.Sc (CS/IT),5,274,4.2,31-05-2025
IND2028028,Software Engineer,Razorpay,Indian Unicorn,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,48.6,"Algorithms, Python, C++, Git, Data Structures",BCA,5,519,4.1,17-12-2025
IND2028029,NLP Engineer,BEL,PSU/Govt,E-Commerce,Pune,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.8,"TensorFlow, BERT, LLMs, Transformers, SpaCy, HuggingFace",B.Tech/B.E.,5,240,3.3,01-03-2026
IND2028030,Java Developer,Zerodha,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,9.5,"Hibernate, Spring Boot, Java",B.Com + Certification,3,203,4.3,29-07-2024
IND2028031,Software Engineer,Leadsquared,Startup,Information Technology,Pune,Tier 1,Junior (1-3 yrs),Contract,Hybrid,10.7,"Data Structures, C++, Java, Git, Algorithms, Python",B.Tech/B.E.,3,138,3.1,06-06-2025
IND2028032,Research Scientist,Tech Mahindra,MNC,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Hybrid,72.1,"Statistics, Python, Deep Learning, Publications, NLP",B.Tech/B.E.,2,222,3.4,07-06-2024
IND2028033,React Developer,Capgemini,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,14.6,"React, TypeScript, Next.js, HTML/CSS",MCA,1,98,4.1,21-02-2026
IND2028034,Java Developer,Darwinbox,Startup,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.7,"Spring Boot, SQL, REST APIs",M.Tech/M.E.,3,355,4,29-08-2025
IND2028035,AI Engineer,Flipkart,Indian Unicorn,EdTech,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,47.4,"OpenAI API, LangChain, Prompt Engineering, Python, NLP",MCA,2,139,3.2,21-07-2025
IND2028036,UI/UX Designer,Amazon,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,5,"Figma, Prototyping, User Research",MCA,2,224,4.3,19-11-2024
IND2028037,Power BI Developer,HCL Technologies,MNC,E-Commerce,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,13.1,"Data Modeling, Azure, ETL, DAX, Power BI, SQL",B.Com + Certification,5,560,3.3,07-05-2025
IND2028038,Data Scientist,BSNL,PSU/Govt,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,6.6,"SQL, Statistics, Deep Learning, Python, Machine Learning, TensorFlow",M.Tech/M.E.,10,1024,4,19-10-2025
IND2028039,AI Engineer,Infosys,MNC,FinTech,Remote,Remote,Lead (10+ yrs),Contract,On-Site,65.1,"OpenAI API, LLMs, Python, Prompt Engineering",BCA,3,272,3.9,18-01-2025
IND2028040,Data Engineer,Zoho,Indian Unicorn,FinTech,Remote,Remote,Senior (6-10 yrs),Internship,On-Site,2.3,"Airflow, ETL, dbt, AWS",MCA,5,399,3.5,18-03-2026
IND2028041,Full Stack Developer,Lenskart,Startup,Gaming,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,27.7,"PostgreSQL, Python, AWS, Docker",B.Tech/B.E.,3,283,3.8,09-02-2025
IND2028042,Software Engineer,Setu,Startup,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.6,"Git, Data Structures, Python, System Design, C++, Java",B.Tech/B.E.,5,475,3.1,07-11-2025
IND2028043,Backend Developer,Capgemini,MNC,Manufacturing,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,31.2,"Python, FastAPI, Node.js",B.Tech/B.E.,2,133,3.8,13-08-2025
IND2028044,Full Stack Developer,HAL,PSU/Govt,Media & Entertainment,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,18.4,"Docker, React, Node.js, PostgreSQL",M.Tech/M.E.,1,76,3.2,10-02-2025
IND2028045,Data Engineer,Microsoft,MNC,Information Technology,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,35.3,"Python, SQL, Kafka, Airflow",MCA,1,92,3.7,16-07-2025
IND2028046,Power BI Developer,Hasura,Startup,Information Technology,Ahmedabad,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.6,"SQL, Power BI, Azure, Excel, DAX",MCA,5,467,4,15-01-2026
IND2028047,Software Engineer,Razorpay,Indian Unicorn,Government/PSU,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,6.9,"C++, Algorithms, Java, Git, Python",B.Com + Certification,5,205,3.6,26-08-2024
IND2028048,Android Developer,Freshworks,Indian Unicorn,Consulting,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,42.8,"Java, Kotlin, Jetpack Compose, REST APIs",MBA,1,44,3.9,27-11-2025
IND2028049,Backend Developer,Capgemini,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,29.5,"Node.js, Python, Java, Redis, FastAPI, Django",MCA,15,387,4.1,02-03-2025
IND2028050,Data Analyst,Amazon,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,15.7,"Tableau, Power BI, Excel",MCA,1,49,4.2,05-07-2025
IND2028051,Frontend Developer,Infosys,MNC,Consulting,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,17.8,"Tailwind CSS, HTML/CSS, React, Next.js",M.Tech/M.E.,3,223,4,21-07-2024
IND2028052,Backend Developer,Deloitte,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Hybrid,4.6,"Java, PostgreSQL, Docker",M.Tech/M.E.,3,279,4.1,15-04-2026
IND2028053,Android Developer,HAL,PSU/Govt,Information Technology,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,3.7,"Kotlin, Android SDK, Java, REST APIs, Jetpack Compose, Firebase",M.Tech/M.E.,1,60,3.5,04-02-2026
IND2028054,Data Analyst,Lenskart,Startup,Consulting,Pune,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.3,"Tableau, Python, SQL, Data Visualization, Excel, Power BI",B.Tech/B.E.,20,821,3.4,17-08-2024
IND2028055,Data Engineer,Deloitte,MNC,E-Commerce,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,41.8,"dbt, Kafka, AWS, Spark",B.Tech/B.E.,1,64,4.3,26-06-2025
IND2028056,Business Analyst,BEL,PSU/Govt,Consulting,Delhi,Tier 1,Mid (3-6 yrs),Contract,Hybrid,11.6,"JIRA, Power BI, Agile, Requirements Gathering, Excel, SQL",M.Tech/M.E.,3,195,3.1,24-07-2024
IND2028057,Full Stack Developer,BrowserStack,Startup,Information Technology,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,30.3,"Docker, PostgreSQL, MongoDB, REST APIs, AWS, Python",M.Tech/M.E.,2,207,3.5,08-02-2026
IND2028058,Cybersecurity Analyst,HCL Technologies,MNC,HealthTech,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,7.4,"Ethical Hacking, Network Security, Python",M.Tech/M.E.,10,1008,3.6,07-12-2025
IND2028059,Machine Learning Engineer,Dream11,Indian Unicorn,Banking & Finance,Remote,Remote,Lead (10+ yrs),Contract,Remote,108.3,"AWS, Docker, MLOps, Python",B.Sc (CS/IT),1,40,3,22-04-2026
IND2028060,Cloud Engineer,PhonePe,Indian Unicorn,Information Technology,Delhi,Tier 1,Lead (10+ yrs),Internship,Hybrid,1.9,"GCP, Linux, Terraform, Kubernetes, Azure",B.Sc (CS/IT),3,180,3.3,30-06-2025
IND2028061,QA Engineer,Fi Money,Startup,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,4.8,"Python, Selenium, API Testing, Postman, Manual Testing",B.Sc (CS/IT),3,353,3.8,30-01-2026
IND2028062,Software Engineer,Microsoft,MNC,Information Technology,Chennai,Tier 1,Lead (10+ yrs),Internship,Hybrid,3.1,"Data Structures, Python, C++, REST APIs",MCA,5,522,4.1,04-01-2026
IND2028063,Android Developer,Urban Company,Startup,HealthTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.1,"Kotlin, Java, REST APIs",BCA,1,68,4.2,29-08-2025
IND2028064,React Developer,Hasura,Startup,Information Technology,Indore,Tier 2,Fresher (0-1 yr),Internship,Hybrid,2.3,"JavaScript, Next.js, HTML/CSS",BCA,10,802,3.7,19-12-2024
IND2028065,Frontend Developer,Oracle,MNC,Manufacturing,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.3,"JavaScript, Next.js, Figma, Tailwind CSS",MCA,3,314,4.1,19-08-2025
IND2028066,Software Engineer,Fi Money,Startup,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.7,"Python, System Design, Git, C++, Java, Algorithms",B.Tech/B.E.,3,65,4,22-09-2024
IND2028067,NLP Engineer,Cisco,MNC,HealthTech,Chennai,Tier 1,Fresher (0-1 yr),Contract,On-Site,7.8,"LLMs, TensorFlow, SpaCy, BERT, Transformers",MCA,1,37,4.1,28-03-2026
IND2028068,Power BI Developer,Zoho,Indian Unicorn,Banking & Finance,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,On-Site,62.4,"SQL, ETL, Excel, DAX, Power BI, Azure",B.Tech/B.E.,10,708,3.1,02-03-2026
IND2028069,Business Analyst,CRED,Indian Unicorn,Information Technology,Chandigarh,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.6,"SQL, Requirements Gathering, Power BI, Agile, Excel",BCA,3,98,3.3,30-09-2025
IND2028070,AI Engineer,Zerodha,Startup,Gaming,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.5,"NLP, Prompt Engineering, OpenAI API, LLMs",B.Tech/B.E.,15,1709,2.8,01-02-2025
IND2028071,Blockchain Developer,Oracle,MNC,Information Technology,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5.3,"Smart Contracts, Web3.js, Ethereum",MBA,15,1274,4.1,07-08-2024
IND2028072,Python Developer,Khatabook,Startup,EdTech,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.4,"Django, Docker, Python, FastAPI, PostgreSQL, AWS",MCA,5,454,3,11-06-2025
IND2028073,Technical Lead,Khatabook,Startup,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,18.6,"Microservices, System Design, Agile, AWS",BCA,1,80,3.2,08-09-2024
IND2028074,Java Developer,ONGC,PSU/Govt,Government/PSU,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,25.1,"Hibernate, Maven, Java, Microservices, REST APIs",B.Sc (CS/IT),2,195,4.1,01-11-2025
IND2028075,Android Developer,Google,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6,"REST APIs, Firebase, Jetpack Compose, Java, Kotlin, Android SDK",B.Tech/B.E.,1,112,3.8,16-01-2025
IND2028076,Backend Developer,HCL Technologies,MNC,Government/PSU,Indore,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,22.7,"Redis, Node.js, Docker, Python, PostgreSQL, FastAPI",B.Tech/B.E.,2,117,4.1,22-04-2025
IND2028077,React Developer,Dream11,Indian Unicorn,Media & Entertainment,Bangalore,Tier 1,Senior (6-10 yrs),Contract,On-Site,35.6,"JavaScript, Next.js, Redux, React",MBA,1,44,3.4,26-02-2025
IND2028078,Java Developer,Google,MNC,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,15.2,"REST APIs, Microservices, Hibernate, SQL, Maven",B.Tech/B.E.,3,309,3.3,05-08-2025
IND2028079,Backend Developer,TCS,MNC,EdTech,Bangalore,Tier 1,Mid (3-6 yrs),Contract,Hybrid,22.6,"PostgreSQL, Docker, Python",B.Tech/B.E.,1,112,3.1,18-05-2025
IND2028080,AI Engineer,ISRO,PSU/Govt,EdTech,Bhubaneswar,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,21.8,"RAG, NLP, LLMs, Vector DBs, OpenAI API",B.Sc (CS/IT),1,118,3.9,08-08-2024
IND2028081,Software Engineer,Freshworks,Indian Unicorn,HealthTech,Remote,Remote,Junior (1-3 yrs),Internship,On-Site,1.8,"Java, System Design, Algorithms, REST APIs",B.Sc (CS/IT),3,315,4.3,10-12-2025
IND2028082,iOS Developer,Freshworks,Indian Unicorn,Banking & Finance,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.8,"Swift, Firebase, SwiftUI, Xcode, REST APIs",B.Tech/B.E.,1,82,3.9,30-01-2026
IND2028083,Data Analyst,Slice,Startup,Information Technology,Bhubaneswar,Tier 2,Lead (10+ yrs),Contract,On-Site,65.1,"Data Visualization, Statistics, Tableau",B.Sc (CS/IT),1,103,3.9,09-03-2026
IND2028084,Java Developer,Infosys,MNC,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Hybrid,35.3,"Microservices, SQL, Spring Boot",B.Tech/B.E.,5,554,4.1,29-03-2026
IND2028085,React Developer,Infosys,MNC,FinTech,Remote,Remote,Fresher (0-1 yr),Part-Time,Remote,5.5,"TypeScript, React, Next.js, Redux",MCA,2,117,4.2,16-10-2024
IND2028086,Full Stack Developer,PhonePe,Indian Unicorn,Logistics,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,23.1,"Docker, REST APIs, MongoDB, PostgreSQL, Python, React",B.Tech/B.E.,2,193,4.2,21-01-2025
IND2028087,Data Scientist,Leadsquared,Startup,EdTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,5,"Scikit-learn, Statistics, TensorFlow",M.Tech/M.E.,2,196,4.2,20-03-2025
IND2028088,Product Manager,Setu,Startup,FinTech,Jaipur,Tier 2,Mid (3-6 yrs),Contract,On-Site,21.5,"Roadmapping, A/B Testing, SQL, Product Strategy, Agile",B.Sc (CS/IT),5,287,4.1,30-05-2025
IND2028089,Data Scientist,Deloitte,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.1,"TensorFlow, Tableau, Statistics, SQL, Pandas, Deep Learning",MCA,1,66,4.2,29-12-2024
IND2028090,AI Engineer,TCS,MNC,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Internship,On-Site,2.3,"Python, RAG, LangChain, Vector DBs, Prompt Engineering",B.Tech/B.E.,1,111,4.2,22-08-2025
IND2028091,Backend Developer,Google,MNC,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,On-Site,69.1,"PostgreSQL, Docker, Node.js, FastAPI, Python, Redis",MCA,1,97,3.8,20-12-2025
IND2028092,Technical Lead,Cognizant,MNC,Banking & Finance,Bhubaneswar,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,31.2,"Agile, System Design, Team Leadership, Microservices",M.Tech/M.E.,2,138,3.8,15-01-2025
IND2028093,Cloud Engineer,Meesho,Indian Unicorn,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Internship,Hybrid,2.8,"Azure, Docker, Linux, Kubernetes",B.Tech/B.E.,1,95,3.4,07-10-2025
IND2028094,React Developer,Freshworks,Indian Unicorn,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,10.7,"JavaScript, HTML/CSS, Next.js",B.Tech/B.E.,1,44,3.6,02-10-2024
IND2028095,Frontend Developer,Flipkart,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,13.6,"Next.js, React, Figma, TypeScript, HTML/CSS",B.Tech/B.E.,2,86,4.2,14-03-2025
IND2028096,Node.js Developer,Darwinbox,Startup,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,51.5,"REST APIs, Node.js, Express.js, JavaScript, TypeScript",MBA,2,215,3.4,22-02-2025
IND2028097,Data Analyst,Urban Company,Startup,Media & Entertainment,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.8,"Tableau, Data Visualization, SQL, Python, Power BI",B.Tech/B.E.,10,923,3.2,04-09-2025
IND2028098,iOS Developer,BHEL,PSU/Govt,Manufacturing,Coimbatore,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,5.2,"Firebase, Swift, SwiftUI",BCA,1,98,3.4,02-09-2025
IND2028099,DevOps Engineer,Setu,Startup,Gaming,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.7,"AWS, Ansible, Jenkins, Kubernetes, Linux, Docker",PhD,1,44,3.6,21-10-2025
IND2028100,Data Analyst,Oracle,MNC,Banking & Finance,Delhi,Tier 1,Mid (3-6 yrs),Internship,On-Site,1.9,"Excel, Data Visualization, Statistics, SQL, Tableau, Power BI",MBA,15,1308,3.7,24-04-2025
IND2028101,QA Engineer,InMobi,Startup,EdTech,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,12.5,"API Testing, Manual Testing, Postman, Python",B.Tech/B.E.,3,317,4,04-06-2024
IND2028102,Software Engineer,HAL,PSU/Govt,Consulting,Chennai,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,28.8,"C++, Git, Java, REST APIs, Algorithms, System Design",B.Tech/B.E.,1,80,4.2,01-08-2025
IND2028103,Engineering Manager,MakeMyTrip,Indian Unicorn,Information Technology,Kolkata,Tier 2,Lead (10+ yrs),Internship,On-Site,1.4,"Hiring, OKRs, Roadmapping",B.Tech/B.E.,1,104,3.7,24-10-2024
IND2028104,Python Developer,Razorpay,Indian Unicorn,Information Technology,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,11.2,"Django, REST APIs, Docker, PostgreSQL",B.Tech/B.E.,1,82,3.7,03-02-2026
IND2028105,AI Engineer,Zerodha,Startup,E-Commerce,Lucknow,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,44.3,"RAG, Vector DBs, LLMs, OpenAI API",M.Tech/M.E.,10,854,3.8,17-01-2026
IND2028106,Software Engineer,Darwinbox,Startup,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.4,"C++, Data Structures, System Design, Algorithms, Git, Python",MCA,2,199,4.2,12-01-2025
IND2028107,Full Stack Developer,Leadsquared,Startup,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.5,"React, PostgreSQL, Python",B.Sc (CS/IT),3,197,4.1,03-09-2025
IND2028108,Python Developer,Ola,Indian Unicorn,Information Technology,Remote,Remote,Junior (1-3 yrs),Part-Time,Remote,13,"Docker, AWS, PostgreSQL, Python",B.Sc (CS/IT),2,226,3.2,10-12-2025
IND2028109,DevOps Engineer,HAL,PSU/Govt,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,17.7,"Linux, Kubernetes, AWS, CI/CD",B.Tech/B.E.,1,107,3.7,18-07-2025
IND2028110,Full Stack Developer,Microsoft,MNC,E-Commerce,Ahmedabad,Tier 2,Mid (3-6 yrs),Part-Time,On-Site,18.9,"REST APIs, Python, Node.js",B.Tech/B.E.,3,51,4.3,10-12-2025
IND2028111,Android Developer,Dream11,Indian Unicorn,EdTech,Pune,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,62.1,"Android SDK, Jetpack Compose, Kotlin, Java",M.Tech/M.E.,1,113,3.8,11-08-2025
